route_id,route_location,is_this_route_predominantly,select_the_statement_that,objectid,does_litter_obstruct_the,select_the_statement_that_1,how_many_large_abandoned,how_many_instances_of_graffiti,how_many_instances_of_graffiti_1,how_many_instances_of_graffiti_2,select_the_statement_that_2,how_many_instances_of_feces,how_many_abandoned_syringes,how_many_used_or_opened,how_many_dead_animals_are,does_the_route_have_one_or,are_any_trash_receptacles,is_sidewalk_clearance_less,does_the_sidewalk_have_any,does_the_sidewalk_have_any_1,do_you_detect_any_strong,does_the_route_have_one_or_1,creationdate,analysis_neighborhoods,evaluation_period,does_any_graffiti_include,does_any_graffiti_appear,what_types_of_items_are,does_illegal_dumping_obstruct,how_severe_are_the_pavement,are_there_closed_unlabeled,is_the_pile_of_item_s_more,which_of_the_following_issues,how_many_instances_of_broken,if_yes_identify_the_cause,other_dumped_items,if_yes_is_the_odor_from_a,other_sidewalk_obstructions
7355,GEARY BLVD BETWEEN 24TH AVE AND 25TH AVE,1,2,95,0,3,0,43,18,5,1,0,0,0,0,1,0,0,1,0,0,1,2023-08-29T17:56:04.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,2,,,5,,,,,
7338,GEARY BLVD BETWEEN 32ND AVE AND 33RD AVE,2,3,98,0,3,0,2,19,3,3,0,0,0,0,1,0,0,1,0,0,0,2023-08-29T18:46:07.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,2,,,,3,,,,
5629,Commercial St BETWEEN Montgomery St AND Kearny St,1,2,99,0,3,5,20,32,0,1,0,0,0,0,1,0,0,0,0,0,0,2022-01-25T22:26:08.000,21 - Chinatown,January 2022 - December 2022,0,0,63,0,,,,,,,,,
6574,03RD ST BETWEEN MISSION BAY BLVD NORTH AND MISSION BAY BLVD SOUTH,1,2,106,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,2023-08-29T19:54:50.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,,,,,,,,,
468,Alana Way BETWEEN Executive Park Blvd AND Harney Way,2,2,109,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,2022-01-26T18:34:11.000,6 - Bayview Hunters Point,January 2022 - December 2022,0,0,,,3,,,,,13,,,
2145,Holloway Ave BETWEEN Junipero Serra Blvd AND 19th Ave,2,2,110,0,3,0,1,42,2,2,0,0,0,0,0,0,0,0,0,0,0,2022-01-26T18:51:58.000,11 - West of Twin Peaks,January 2022 - December 2022,0,0,,,,,,,1,,,,
4054,Arballo Dr BETWEEN Acevedo Ave AND Gonzalez Dr,2,2,115,0,2,0,0,9,3,2,0,0,0,0,1,0,0,1,1,0,0,2022-01-26T19:58:10.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",January 2022 - December 2022,0,0,,,1,,,,1,,,,
13997,Serrano Dr BETWEEN Tapia Dr AND Arballo Dr,2,2,118,0,2,0,2,6,0,2,1,0,0,0,1,0,0,1,1,0,0,2022-01-26T20:08:42.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",January 2022 - December 2022,0,0,,,1,,,,1,,,,
6187,CABRILLO ST BETWEEN 45TH AVE AND 46TH AVE,2,2,119,0,3,0,7,4,2,1,2,0,0,0,0,0,0,0,0,0,0,2023-08-29T21:18:58.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,,,,,,,,,
7676,Font Blvd BETWEEN Serrano Dr AND Holloway Ave,2,2,120,0,2,0,7,3,1,2,1,0,0,0,0,0,0,1,0,0,1,2022-01-26T20:24:39.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",January 2022 - December 2022,0,0,,,2,,,12,1,,,,
3130,KEARNY ST BETWEEN FRESNO ST AND VALLEJO ST,2,2,120,0,2,0,8,48,0,2,0,0,0,0,0,0,0,0,0,0,0,2023-08-29T21:20:04.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,,,,,,,1,,,,
1566,40TH AVE BETWEEN CABRILLO ST AND FULTON ST,2,2,121,0,2,0,0,5,2,1,0,0,0,0,0,0,0,1,0,0,0,2023-08-29T21:47:35.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,2,,,,,,,,
7675,Font Blvd BETWEEN Holloway Ave AND Arballo Dr,2,2,122,0,2,0,0,19,2,4,1,0,0,0,0,0,0,1,1,0,0,2022-01-26T20:37:23.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",January 2022 - December 2022,0,0,,,2,,,,1,,,,
16977,DUNNES ALY BETWEEN START: 1-99 BLOCK AND KEARNY ST,1,2,123,0,2,0,18,4,0,2,0,0,0,0,0,0,1,0,0,0,0,2023-08-29T21:55:44.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,,,,,,,1,3,,,
12203,17TH ST BETWEEN CONNECTICUT ST AND ARKANSAS ST,1,2,124,0,5,0,20,0,0,2,3,0,0,0,0,0,0,1,0,0,0,2023-08-29T22:00:22.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,3,,,,1,,,,
10175,Lyndhurst Dr BETWEEN Stratford Dr AND Denslowe Dr,2,2,125,0,2,0,0,7,0,2,0,0,0,0,0,0,0,1,0,0,0,2022-01-26T21:20:53.000,11 - West of Twin Peaks,January 2022 - December 2022,0,0,,,1,,,,1,,,,
12232,16TH ST BETWEEN MISSOURI ST AND WISCONSIN ST,1,2,127,0,2,0,13,9,0,2,3,0,0,0,1,0,0,0,0,0,1,2023-08-29T22:22:10.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,,,,65,1,,,,
12112,18th St BETWEEN Noe St AND Hartford St,1,2,128,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2022-01-26T21:43:51.000,3 - Castro/Upper Market,January 2022 - December 2022,0,0,,,3,,,,,,,,
334,VIA FERLINGHETTI BETWEEN START: 1-99 BLOCK AND UNION ST,2,2,128,0,2,0,0,9,0,2,0,0,0,0,0,0,1,1,0,0,0,2023-08-29T22:24:20.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,,,3,,,,1,30,,,"Stacked restaurant chairs, pallets"
6498,Junipero Serra Blvd BETWEEN Stonecrest Dr AND Winston Dr,2,3,129,0,2,0,0,4,1,4,2,0,0,0,0,0,0,1,0,0,0,2022-01-26T21:48:18.000,11 - West of Twin Peaks,January 2022 - December 2022,0,0,,,1,,,,1,,,,
15702,Visitacion Ave BETWEEN Schwerin St AND Rey St,2,2,130,0,3,0,0,5,0,1,6,0,0,0,0,0,0,0,0,0,0,2022-01-26T21:48:55.000,"10 - Portola, Visitacion Valley",January 2022 - December 2022,0,0,,,,,,,,,,,
13792,SOUTHARD PL BETWEEN GREENWICH ST AND END: 1-99 BLOCK,2,1,130,,2,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,2023-08-29T22:53:04.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,,,1,,,,,3,,,
1659,37TH AVE BETWEEN UNNAMED 010 AND GEARY BLVD,2,2,131,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-08-29T22:56:13.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,,,,,,,,0,
1491,43RD AVE BETWEEN POINT LOBOS AVE AND GEARY BLVD,2,2,133,0,2,0,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,2023-08-29T23:07:24.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,,,,,,,,,
5571,EASTMAN ST BETWEEN GREEN ST AND RUSSELL ST,2,2,134,0,2,0,0,11,0,2,0,0,0,0,0,0,1,1,0,0,0,2023-08-29T23:16:40.000,"15 - Russian Hill, Nob Hill, North Beach",July 2023 - June 2024,0,0,,,3,,,,1,3,,,
9457,STEVENSON ST BETWEEN 06TH ST AND 07TH ST,1,2,135,0,4,0,50,15,4,1,3,0,0,0,0,0,0,1,0,0,0,2023-08-30T16:33:09.000,23 - South of Market,July 2023 - June 2024,0,0,,,2,,,,,,,,
11502,Sanchez St BETWEEN 16th St AND 17th St,2,4,137,0,3,5,0,13,2,2,0,0,0,0,1,0,0,1,1,0,0,2022-01-26T23:04:59.000,3 - Castro/Upper Market,January 2022 - December 2022,0,0,1153,0,3,,,,1,,,,
11369,JULIA ST BETWEEN MINNA ST AND END: 50-99 BLOCK,2,2,137,0,2,0,12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-08-30T17:10:07.000,23 - South of Market,July 2023 - June 2024,0,0,,,1,,,,,,,,
417,16th St BETWEEN Church St AND Sanchez St,2,3,138,0,3,7,9,0,1,1,2,0,0,0,1,0,1,1,0,0,0,2022-01-26T23:26:29.000,3 - Castro/Upper Market,January 2022 - December 2022,0,0,11435,0,3,,,,,2,,,
10964,OCEAN AVE BETWEEN WOODACRE DR AND 19TH AVE,1,2,138,0,2,0,12,7,0,4,0,0,0,0,1,0,0,1,0,0,0,2023-08-30T17:30:22.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,,,2,,,,1,,,,
8094,MERCEDES WAY BETWEEN JUNIPERO SERRA BLVD AND LUNADO WAY,2,3,143,0,2,0,0,9,0,4,0,0,0,0,0,0,0,1,0,0,0,2023-08-30T18:02:28.000,11 - West of Twin Peaks,July 2023 - June 2024,0,0,,,2,,,,2,,,,
2339,BERWICK PL BETWEEN START: 1-39 BLOCK AND HERON ST,2,2,144,0,2,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-08-30T18:05:21.000,23 - South of Market,July 2023 - June 2024,0,0,,,,,,,,,,,
15474,WINSTON DR BETWEEN 19TH AVE AND 20TH AVE,1,2,146,0,3,0,101,101,25,4,0,0,0,0,1,0,0,0,0,0,1,2023-08-30T18:37:43.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,,,,,,96512,6,,,,
3033,Dolores St BETWEEN 14th St AND 15th St,2,3,147,0,3,9,8,2,3,4,0,0,0,0,1,0,0,1,1,0,0,2022-01-27T00:52:23.000,20 - Mission,January 2022 - December 2022,0,0,850,0,3,,,,1,,large sections of stone,,
1210,BRANNAN ST BETWEEN 09TH ST AND DORE ST,1,2,147,0,2,0,8,11,4,1,2,0,0,0,0,0,0,0,0,0,0,2023-08-30T18:40:23.000,23 - South of Market,July 2023 - June 2024,0,0,,,,,,,,,,,
2173,Dolores St BETWEEN 16th St AND 17th St,2,3,148,0,3,3,7,7,5,1,0,0,0,0,1,1,0,1,1,0,0,2022-01-27T01:12:07.000,3 - Castro/Upper Market,January 2022 - December 2022,0,0,637,0,3,,,,,,,,
1711,BRYANT ST BETWEEN 07TH ST AND LANGTON ST,1,2,148,0,2,0,0,12,0,1,1,0,0,0,0,0,0,1,1,0,0,2023-08-30T18:57:13.000,23 - South of Market,July 2023 - June 2024,0,0,,,3,,,,,,,,
12777,MARIN ST BETWEEN ILLINOIS ST AND 03RD ST,1,2,149,0,4,0,9,14,0,5,0,0,0,0,0,0,1,1,0,0,0,2023-08-30T19:31:26.000,6 - Bayview Hunters Point,July 2023 - June 2024,0,0,,,1,,,,3,30,,,Truck parked on sidewalk
1370,45th Ave BETWEEN Vicente St AND Wawona St,2,2,151,0,3,1,0,1,2,2,3,0,0,0,0,0,0,1,0,0,0,2022-01-27T19:30:43.000,12 - Sunset/Parkside,January 2022 - December 2022,0,0,2,0,2,,,,1,,,,
4048,EUCALYPTUS DR BETWEEN 22ND AVE AND MELBA AVE,2,3,153,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,2023-08-30T20:07:12.000,"7 - Oceanview/Merced/Ingleside, Lakeshore",July 2023 - June 2024,0,0,,,2,,,,1,,,,
5482,DAKOTA ST BETWEEN 23RD ST AND 25TH ST,2,2,154,0,3,0,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,2023-08-30T20:12:25.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,,,,,1,30,,,autos parked on sidewalk
1379,45th Ave BETWEEN Taraval St AND Ulloa St,2,2,155,0,2,1,0,6,0,2,0,0,0,0,0,0,0,1,0,1,0,2022-01-27T20:34:39.000,12 - Sunset/Parkside,January 2022 - December 2022,0,0,5,0,1,,,,1,,,0,
5134,44th Ave BETWEEN Santiago St AND Taraval St,2,3,156,0,2,2,2,6,0,2,0,0,0,0,0,0,0,1,1,0,0,2022-01-27T20:48:15.000,12 - Sunset/Parkside,January 2022 - December 2022,0,0,115,0,2,,,,1,,,,
1452,43rd Ave BETWEEN Santiago St AND Taraval St,2,2,157,0,1,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,2022-01-27T20:58:55.000,12 - Sunset/Parkside,January 2022 - December 2022,0,0,11,0,1,,,,1,,,,
5135,44th Ave BETWEEN Rivera St AND Santiago St,2,2,158,0,2,3,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,2022-01-27T21:14:28.000,12 - Sunset/Parkside,January 2022 - December 2022,0,0,37,0,2,,,,1,,,,
8969,05TH ST BETWEEN BRYANT ST AND WELSH ST,1,3,163,0,4,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,2023-08-30T21:28:17.000,23 - South of Market,July 2023 - June 2024,0,0,,,2,,,,,,,,
7936,Excelsior Ave BETWEEN Paris St AND Lisbon St,2,2,166,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-01-28T20:15:00.000,5 - Excelsior,January 2022 - December 2022,0,0,,,,,,,,,,,
14524,RHODE ISLAND ST BETWEEN 19TH ST AND 20TH ST,2,2,166,0,4,0,0,8,0,1,0,0,0,0,0,0,1,1,0,0,0,2023-08-30T21:58:39.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,3,,,,,13,,,
13746,ZOE ST BETWEEN FREELON ST AND BRANNAN ST,1,2,167,0,2,0,21,29,11,4,4,0,0,0,0,0,0,1,0,0,0,2023-08-30T22:05:39.000,23 - South of Market,July 2023 - June 2024,0,0,,,2,,,,1,,,,
8519,Filbert St BETWEEN Webster St AND Fillmore St,2,4,169,1,2,4,0,13,2,2,1,0,0,0,1,0,0,1,0,0,0,2022-01-28T21:01:58.000,16 - Marina,January 2022 - December 2022,0,0,47,0,2,,,,1,,,,
9173,Steiner St BETWEEN Filbert St AND Greenwich St,2,2,170,0,2,2,1,5,20,4,3,0,0,0,1,0,0,1,0,1,0,2022-01-28T21:17:53.000,16 - Marina,January 2022 - December 2022,0,0,5,1,1,,,,1,,,0,
17012,GEARY BLVD BETWEEN WEBSTER ST AND STEINER ST,1,4,171,0,3,0,68,17,4,4,2,0,0,0,0,0,0,0,1,0,1,2023-08-31T17:14:15.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,2,,,659,5,,,,
1125,Greenwich St BETWEEN Steiner St AND Pierce St,2,2,172,0,2,0,5,15,0,2,1,0,0,0,0,0,0,0,0,0,0,2022-01-28T21:29:44.000,16 - Marina,January 2022 - December 2022,0,0,,,,,,,1,,,,
9792,STEINER ST BETWEEN GEARY BLVD AND POST ST,1,2,173,0,4,0,3,7,0,4,0,0,0,0,0,0,0,0,0,0,0,2023-08-31T17:37:17.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,,,,,2,,,,
2051,DIVISADERO ST BETWEEN BUSH ST AND PINE ST,1,3,175,0,2,0,80,24,0,4,0,0,0,0,1,0,0,1,0,0,1,2023-08-31T18:21:46.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,1,,,1,2,,,,
8858,Lombard St BETWEEN Steiner St AND Pierce St,1,3,177,0,4,1,29,13,6,3,1,0,0,0,1,0,0,1,0,0,1,2022-01-28T22:19:44.000,16 - Marina,January 2022 - December 2022,0,0,6,0,2,,,9124,1,,,,
2329,CLAY ST BETWEEN BAKER ST AND LYON ST,2,2,179,0,2,0,0,5,0,2,1,0,0,0,1,0,0,0,0,0,0,2023-08-31T19:11:24.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,,,,,1,,,,
12977,Lombard St BETWEEN Scott St AND Divisadero St,1,4,180,0,4,2,24,5,6,3,1,1,0,0,1,0,0,1,1,0,1,2022-01-28T23:01:05.000,16 - Marina,January 2022 - December 2022,0,0,7,0,2,,,691242,1,,Stack unused construction barrier signs,,
14039,SCOTT ST BETWEEN CLAY ST AND WASHINGTON ST,2,2,182,0,2,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,2023-08-31T19:53:56.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,3,,,,1,,,,
9420,Silver Ave BETWEEN Mission St AND Lisbon St,2,2,183,0,2,1,6,59,0,1,3,0,0,0,1,0,0,1,0,0,1,2022-01-28T23:35:40.000,5 - Excelsior,January 2022 - December 2022,0,0,3,0,2,,,5,,,large fake grass mat,,
11105,STEINER ST BETWEEN BROADWAY AND VALLEJO ST,2,2,183,0,2,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2023-08-31T20:14:59.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,,,,,1,,,,
6528,Divisadero St BETWEEN Greenwich St AND Lombard St,2,4,184,0,4,0,1,9,4,2,2,0,0,0,0,0,0,1,0,0,0,2022-01-28T23:39:29.000,16 - Marina,January 2022 - December 2022,0,0,,,1,,,,1,,,,
10982,Filbert St BETWEEN Scott St AND Divisadero St,2,2,185,0,2,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0,0,2022-01-28T23:58:50.000,16 - Marina,January 2022 - December 2022,0,0,,,1,,,,1,,,,
1826,FILLMORE ST BETWEEN CLAY ST AND WASHINGTON ST,1,3,185,0,2,0,3,6,0,2,0,0,0,0,1,0,0,0,0,0,0,2023-08-31T20:38:47.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,,,,,1,,,,
4103,Divisadero St BETWEEN Union St AND Filbert St,2,2,186,0,2,0,0,7,3,2,0,0,0,0,0,0,0,1,0,0,0,2022-01-29T00:07:17.000,16 - Marina,January 2022 - December 2022,0,0,,,1,,,,1,,,,
15625,WASHINGTON ST BETWEEN WEBSTER ST AND FILLMORE ST,2,2,186,0,2,0,0,6,1,2,0,0,0,0,1,0,0,1,0,0,1,2023-08-31T21:17:56.000,"14 - Japantown, Pacific Heights",July 2023 - June 2024,0,0,,,1,,,52,1,,,,
8278,Brazil Ave BETWEEN Lisbon St AND Madrid St,2,2,187,0,2,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-01-29T00:16:23.000,5 - Excelsior,January 2022 - December 2022,0,0,7,0,,,,,,,,,
991,Broderick St BETWEEN Green St AND Union St,2,2,188,0,2,0,0,5,4,2,1,0,0,0,0,0,0,1,1,0,0,2022-01-29T00:20:27.000,16 - Marina,January 2022 - December 2022,0,0,,,2,,,,1,,,,
6517,BERRY ST BETWEEN 03RD ST AND 04TH ST,1,2,188,0,2,0,0,2,0,1,8,0,0,0,1,0,0,1,0,1,0,2023-09-05T19:52:37.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,1,,,,,,,1,
8169,BLUXOME ST BETWEEN 05TH ST AND 06TH ST,1,2,189,0,2,0,12,2,0,2,11,0,0,0,0,0,1,1,0,0,0,2023-09-05T20:20:29.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,2,,,,1,23,,,
12873,Madrid St BETWEEN Brazil Ave AND Persia Ave,2,2,190,0,2,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0,2022-01-29T00:46:12.000,5 - Excelsior,January 2022 - December 2022,0,0,,,1,,,,,,,,
385,Persia Ave BETWEEN London St AND Paris St,2,2,191,0,2,0,3,11,0,1,1,0,0,0,0,0,0,1,0,0,0,2022-01-29T01:02:43.000,5 - Excelsior,January 2022 - December 2022,0,0,,,2,,,,,,,,
1244,DIVISION ST BETWEEN 08TH ST AND HENRY ADAMS ST,1,2,191,0,2,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2023-09-05T20:51:32.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,2,,,56,,,,,
10868,Leo St BETWEEN Mission St AND Alemany Blvd,1,2,192,0,2,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,2022-01-29T01:18:44.000,4 - Outer Mission,January 2022 - December 2022,0,0,,,,,,,,,,,
16270,DIVISION ST BETWEEN BRYANT ST AND FLORIDA ST,1,3,192,0,5,0,50,10,0,5,5,0,0,0,0,0,1,1,0,0,0,2023-09-05T21:22:38.000,20 - Mission,July 2023 - June 2024,0,0,,,3,,,,10,5379,,,
12035,Peabody St BETWEEN Visitacion Ave AND Sunnydale Ave,2,3,194,0,3,0,0,5,0,1,1,0,0,0,0,0,1,1,0,0,0,2022-01-31T16:48:36.000,"10 - Portola, Visitacion Valley",January 2022 - December 2022,0,0,,,2,,,,,13,,,
14753,13TH ST BETWEEN HWY 101 S ON RAMP AND MISSION ST,1,3,194,1,5,0,30,0,35,2,0,0,0,0,0,0,1,0,0,0,0,2023-09-05T21:53:55.000,20 - Mission,July 2023 - June 2024,0,0,,,,,,,1,3578911,,,
6673,EDDY ST BETWEEN LAGUNA ST AND BUCHANAN ST,2,2,196,0,2,0,5,3,7,1,2,0,0,0,1,0,0,1,0,0,0,2023-09-06T16:58:10.000,22 - Western Addition,July 2023 - June 2024,0,0,,,2,,,,,,,,
8648,ELLIS ST BETWEEN PIERCE ST AND SCOTT ST,2,2,200,0,2,0,0,1,1,1,5,0,0,0,1,0,0,1,1,0,0,2023-09-06T18:07:44.000,22 - Western Addition,July 2023 - June 2024,0,0,,,2,,,,,,,,
14046,SCOTT ST BETWEEN EDDY ST AND ELLIS ST,2,2,201,0,3,0,0,8,5,4,6,0,0,0,1,0,1,1,1,0,0,2023-09-06T18:23:22.000,22 - Western Addition,July 2023 - June 2024,0,0,,,3,,,,1,12,,,
4198,ELM ST BETWEEN PIERCE ST AND END: 1100-1125 BLOCK,2,2,202,0,3,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,2023-09-06T18:32:28.000,22 - Western Addition,July 2023 - June 2024,0,0,,,,,,,1,3,,,
15100,PENNSYLVANIA AVE BETWEEN I-280 S OFF RAMP AND 25TH ST,1,2,205,0,4,0,0,4,3,1,0,0,0,0,1,0,1,1,0,0,0,2023-09-06T19:23:56.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,2,,,,,2313,,,
1196,MISSOURI ST BETWEEN WATCHMAN WAY AND 23RD ST,2,2,206,0,4,0,0,3,0,2,0,0,0,0,0,0,1,1,0,0,0,2023-09-06T19:38:31.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,3,,,,1,312710,,,
10008,CAROLINA ST BETWEEN CAIRE TER AND WISCONSIN ST,2,2,207,0,2,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2023-09-06T19:51:45.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,,,,,,3,,,
3542,GEARY BLVD BETWEEN 04TH AVE AND 05TH AVE,1,2,211,0,2,0,6,16,1,1,4,0,0,0,0,0,0,1,1,0,0,2023-09-06T20:40:22.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,,2,,,,,,,,
14684,11TH AVE BETWEEN CABRILLO ST AND FULTON ST,2,2,212,0,3,0,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,2023-09-06T21:19:49.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,,,,,,,,,,
4403,16TH ST BETWEEN 03RD ST AND 06TH ST,1,2,213,0,2,0,9,7,0,1,7,0,0,0,1,0,1,1,0,0,1,2023-09-06T21:53:40.000,"19 - Mission Bay, Potrero Hill",July 2023 - June 2024,0,0,,,2,,,685,,13,,,
16212,TURK BLVD BETWEEN MASONIC AVE AND ANNAPOLIS TER,2,2,216,0,2,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,2023-09-07T17:12:12.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,,2,,,125,,,,,
2343,Fillmore St BETWEEN Turk St AND Eddy St,1,3,217,0,2,7,3,11,1,2,1,0,0,0,1,0,0,0,0,0,0,2022-01-31T20:42:31.000,22 - Western Addition,January 2022 - December 2022,0,0,5,0,,,,,1,,,,
8732,MASONIC AVE BETWEEN ANZA ST AND EWING TER,2,2,218,0,2,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,2023-09-07T17:37:54.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,,2,,,,1,,,,
3998,Argonaut Ave BETWEEN Burr Ave AND Velasco Ave,2,2,221,0,2,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,2022-01-31T21:16:40.000,"10 - Portola, Visitacion Valley",January 2022 - December 2022,0,0,,,1,,,,,313,,,
11952,ROSSI AVE BETWEEN ANZA ST AND LONE MOUNTAIN TER,2,2,221,0,2,0,0,6,2,1,0,0,0,0,1,0,1,1,0,0,0,2023-09-07T18:29:35.000,"13 - Presidio Heights, Lone Mountain/USF, Inner Richmond",July 2023 - June 2024,0,0,,,3,,,,,3,,,
1796,35TH AVE BETWEEN ANZA ST AND BALBOA ST,2,2,222,0,2,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,0,2023-09-07T20:10:34.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,3,,,,,,,,
2617,24TH AVE BETWEEN CABRILLO ST AND FULTON ST,2,2,223,0,2,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,2023-09-07T20:41:17.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,1,,,,,,,,
12162,Post St BETWEEN Buchanan St AND Webster St,1,2,224,0,2,0,15,6,2,4,0,0,0,0,1,0,0,1,0,0,0,2022-01-31T21:44:06.000,"14 - Japantown, Pacific Heights",January 2022 - December 2022,0,0,,,2,,,,1,,,,
12150,18TH AVE BETWEEN CABRILLO ST AND FULTON ST,2,4,224,0,3,0,0,3,1,4,0,0,0,0,1,0,0,1,1,0,0,2023-09-07T21:07:23.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,3,,,,2,,,,
6210,CABRILLO ST BETWEEN 14TH AVE AND 15TH AVE,2,2,225,0,2,0,0,2,1,1,4,0,0,0,0,0,0,0,1,0,0,2023-09-07T21:21:47.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,2,,,,,,,,
626,15TH AVE BETWEEN GEARY BLVD AND ANZA ST,2,2,226,0,3,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,2023-09-07T21:38:54.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,2,,,,,,,,
2318,CLEMENT ST BETWEEN 15TH AVE AND 16TH AVE,1,2,228,0,2,0,0,6,10,1,1,0,0,0,1,0,0,0,0,0,0,2023-09-07T22:04:17.000,"1 - Outer Richmond, Seacliff",July 2023 - June 2024,0,0,,,,,,,,,,,
7843,Arguello Blvd BETWEEN Lincoln Way AND Hugo St,2,2,232,0,2,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,2022-02-01T18:40:04.000,8 - Inner Sunset,January 2022 - December 2022,0,0,,,2,,,,1,,,,
10263,PAGE ST BETWEEN OCTAVIA ST AND LAGUNA ST,2,3,232,0,2,0,5,4,2,1,0,0,0,0,1,0,1,1,0,0,0,2023-09-12T19:32:38.000,"18 - Hayes Valley, Haight Ashbury",July 2023 - June 2024,0,0,,,3,,,,,13,,,
